proj_x,proj_y,method,image_id,image_width,image_height,label_file,cluster_label
-7.40915,26.976068,UMAP,white_noised_diana_1_00054,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00054.txt,1
9.8252325,22.74282,UMAP,white_noised_diana_1_00055,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00055.txt,1
13.228235,23.70886,UMAP,white_noised_diana_1_00056,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00056.txt,1
-7.409152,26.97608,UMAP,white_noised_diana_1_00057,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00057.txt,1
-7.363169,20.760834,UMAP,white_noised_diana_1_00058,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00058.txt,1
9.821606,22.73947,UMAP,white_noised_diana_1_00059,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00059.txt,1
-2.1437893,23.462433,UMAP,white_noised_diana_1_00060,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00060.txt,1
9.823724,22.741358,UMAP,white_noised_diana_1_00061,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00061.txt,1
-6.2957206,21.780376,UMAP,white_noised_diana_1_00062,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00062.txt,1
3.5990245,27.211376,UMAP,white_noised_diana_1_00063,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00063.txt,1
-2.1627197,23.48,UMAP,white_noised_diana_1_00064,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00064.txt,1
3.599055,27.211624,UMAP,white_noised_diana_1_00065,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00065.txt,1
-6.806434,24.043085,UMAP,white_noised_diana_1_00066,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00066.txt,1
1.2372822,22.735786,UMAP,white_noised_diana_1_00067,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00067.txt,1
10.989492,18.8952,UMAP,white_noised_diana_1_00068,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00068.txt,1
10.990233,18.895939,UMAP,white_noised_diana_1_00069,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00069.txt,1
10.992183,18.897163,UMAP,white_noised_diana_1_00070,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00070.txt,1
10.992939,18.897522,UMAP,white_noised_diana_1_00071,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00071.txt,1
12.429317,20.68925,UMAP,white_noised_diana_1_00072,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00072.txt,1
12.429489,20.689465,UMAP,white_noised_diana_1_00073,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00073.txt,1
12.42941,20.689398,UMAP,white_noised_diana_1_00074,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00074.txt,1
-3.8924143,18.989744,UMAP,white_noised_diana_1_00075,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00075.txt,1
-3.8923335,18.989695,UMAP,white_noised_diana_1_00076,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00076.txt,1
5.442527,21.25855,UMAP,white_noised_diana_1_00077,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00077.txt,1
5.442157,21.258718,UMAP,white_noised_diana_1_00078,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00078.txt,1
-8.666456,19.083014,UMAP,white_noised_diana_1_00079,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00079.txt,1
-8.66666,19.083046,UMAP,white_noised_diana_1_00080,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00080.txt,1
-8.666507,19.083221,UMAP,white_noised_diana_1_00081,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00081.txt,1
-2.6244562,21.462513,UMAP,white_noised_diana_1_00082,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00082.txt,1
-2.6238701,21.46166,UMAP,white_noised_diana_1_00083,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00083.txt,1
8.951617,20.946226,UMAP,white_noised_diana_1_00084,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00084.txt,1
-11.440631,23.016436,UMAP,white_noised_diana_1_00085,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00085.txt,1
-7.5277634,15.708082,UMAP,white_noised_diana_1_00086,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00086.txt,1
-7.534155,15.715848,UMAP,white_noised_diana_1_00087,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00087.txt,1
-7.5367684,15.718816,UMAP,white_noised_diana_1_00088,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00088.txt,1
11.2459545,17.63898,UMAP,white_noised_diana_1_00089,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00089.txt,1
11.246086,17.638622,UMAP,white_noised_diana_1_00090,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00090.txt,1
-4.592342,13.083816,UMAP,white_noised_diana_1_00091,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00091.txt,1
-4.5934744,13.084498,UMAP,white_noised_diana_1_00092,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00092.txt,1
-4.597473,13.089679,UMAP,white_noised_diana_1_00093,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00093.txt,1
-4.607975,13.098694,UMAP,white_noised_diana_1_00094,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00094.txt,1
-4.6187515,13.109706,UMAP,white_noised_diana_1_00095,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00095.txt,1
-4.623031,13.114606,UMAP,white_noised_diana_1_00096,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00096.txt,1
3.2971947,23.524746,UMAP,white_noised_diana_1_00097,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00097.txt,1
3.297402,23.525042,UMAP,white_noised_diana_1_00098,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00098.txt,1
5.3474636,17.454813,UMAP,white_noised_diana_1_00099,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00099.txt,1
5.346694,17.454802,UMAP,white_noised_diana_1_00100,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00100.txt,1
5.346244,17.452856,UMAP,white_noised_diana_1_00101,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00101.txt,1
10.689719,12.120921,UMAP,white_noised_diana_1_00102,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00102.txt,1
10.689957,12.120973,UMAP,white_noised_diana_1_00103,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00103.txt,1
-1.8339163,13.020669,UMAP,white_noised_diana_1_00104,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00104.txt,1
-1.8341084,13.021058,UMAP,white_noised_diana_1_00105,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00105.txt,1
-1.833539,13.020566,UMAP,white_noised_diana_1_00106,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00106.txt,1
16.578484,-6.3776045,UMAP,white_noised_diana_1_00107,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00107.txt,2
16.578465,-6.37579,UMAP,white_noised_diana_1_00108,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00108.txt,2
21.231073,-3.2557712,UMAP,white_noised_diana_1_00109,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00109.txt,2
21.23216,-3.2553911,UMAP,white_noised_diana_1_00110,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00110.txt,2
21.231802,-3.2561052,UMAP,white_noised_diana_1_00111,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00111.txt,2
23.334206,-1.2886918,UMAP,white_noised_diana_1_00112,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00112.txt,2
23.334242,-1.2887669,UMAP,white_noised_diana_1_00113,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00113.txt,2
17.280159,6.302007,UMAP,white_noised_diana_1_00114,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00114.txt,2
17.25891,6.3210506,UMAP,white_noised_diana_1_00115,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00115.txt,2
17.286615,6.2923584,UMAP,white_noised_diana_1_00116,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00116.txt,2
17.437376,6.0714636,UMAP,white_noised_diana_1_00117,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00117.txt,2
17.441936,6.062623,UMAP,white_noised_diana_1_00118,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00118.txt,2
17.448774,6.051411,UMAP,white_noised_diana_1_00119,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00119.txt,2
21.22058,4.3734484,UMAP,white_noised_diana_1_00120,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00120.txt,2
21.220705,4.3738155,UMAP,white_noised_diana_1_00121,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00121.txt,2
21.220829,4.3731008,UMAP,white_noised_diana_1_00122,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00122.txt,2
13.023279,1.583632,UMAP,white_noised_diana_1_00123,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00123.txt,2
13.023805,1.5834879,UMAP,white_noised_diana_1_00124,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00124.txt,2
26.192669,2.8848517,UMAP,white_noised_diana_1_00125,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00125.txt,2
26.192646,2.8848288,UMAP,white_noised_diana_1_00126,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00126.txt,2
23.524435,0.10449625,UMAP,white_noised_diana_1_00127,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00127.txt,2
23.525684,0.10417521,UMAP,white_noised_diana_1_00128,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00128.txt,2
23.54612,0.090475194,UMAP,white_noised_diana_1_00129,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00129.txt,2
23.526924,0.10338548,UMAP,white_noised_diana_1_00130,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00130.txt,2
19.969337,-9.033258,UMAP,white_noised_diana_1_00131,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00131.txt,2
19.969788,-9.033428,UMAP,white_noised_diana_1_00132,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00132.txt,2
12.38853,-9.381314,UMAP,white_noised_diana_1_00133,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00133.txt,2
19.96944,-9.033435,UMAP,white_noised_diana_1_00134,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00134.txt,2
12.386427,-9.382596,UMAP,white_noised_diana_1_00135,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00135.txt,2
12.388163,-9.382754,UMAP,white_noised_diana_1_00136,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00136.txt,2
18.971132,11.044036,UMAP,white_noised_diana_1_00137,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00137.txt,2
18.97621,11.045491,UMAP,white_noised_diana_1_00138,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00138.txt,2
18.97202,11.043817,UMAP,white_noised_diana_1_00139,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00139.txt,2
15.519664,5.554666,UMAP,white_noised_diana_1_00140,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00140.txt,2
15.518686,5.555196,UMAP,white_noised_diana_1_00141,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00141.txt,2
17.666409,1.0158463,UMAP,white_noised_diana_1_00142,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00142.txt,2
17.662437,1.012321,UMAP,white_noised_diana_1_00143,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00143.txt,2
17.653973,1.0033172,UMAP,white_noised_diana_1_00144,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00144.txt,2
17.654753,1.0028218,UMAP,white_noised_diana_1_00145,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00145.txt,2
22.53408,-6.868753,UMAP,white_noised_diana_1_00146,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00146.txt,2
22.53239,-6.8713117,UMAP,white_noised_diana_1_00147,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00147.txt,2
22.590591,-6.812257,UMAP,white_noised_diana_1_00148,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00148.txt,2
22.587578,-6.8152437,UMAP,white_noised_diana_1_00149,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00149.txt,2
22.564335,-6.8391857,UMAP,white_noised_diana_1_00150,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00150.txt,2
22.578255,-6.8248873,UMAP,white_noised_diana_1_00151,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00151.txt,2
22.605669,-6.7967987,UMAP,white_noised_diana_1_00152,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00152.txt,2
19.509733,-2.4755766,UMAP,white_noised_diana_1_00153,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00153.txt,2
16.342533,0.63219905,UMAP,white_noised_diana_1_00154,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00154.txt,2
19.207767,-2.8166778,UMAP,white_noised_diana_1_00155,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00155.txt,2
20.15288,0.84625626,UMAP,white_noised_diana_1_00156,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00156.txt,2
19.46586,-2.5226722,UMAP,white_noised_diana_1_00157,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00157.txt,2
19.213364,-2.8103282,UMAP,white_noised_diana_1_00158,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00158.txt,2
19.483398,-2.5026505,UMAP,white_noised_diana_1_00159,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00159.txt,2
19.502777,-2.4819062,UMAP,white_noised_diana_1_00160,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00160.txt,2
19.19127,-2.831317,UMAP,white_noised_diana_1_00161,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00161.txt,2
19.216036,-2.8062418,UMAP,white_noised_diana_1_00162,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00162.txt,2
19.227251,-2.7942376,UMAP,white_noised_diana_1_00163,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00163.txt,2
19.222973,-2.803498,UMAP,white_noised_diana_1_00164,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00164.txt,2
20.148983,0.82712865,UMAP,white_noised_diana_1_00165,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00165.txt,2
21.638647,3.3759873,UMAP,white_noised_diana_1_00166,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00166.txt,2
21.638765,3.375897,UMAP,white_noised_diana_1_00167,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00167.txt,2
20.152649,0.8456279,UMAP,white_noised_diana_1_00168,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00168.txt,2
20.152632,0.8456808,UMAP,white_noised_diana_1_00169,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00169.txt,2
16.343065,0.6318396,UMAP,white_noised_diana_1_00170,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00170.txt,2
22.50197,-5.0911326,UMAP,white_noised_diana_1_00171,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00171.txt,2
22.502443,-5.0896287,UMAP,white_noised_diana_1_00172,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00172.txt,2
22.502811,-5.08874,UMAP,white_noised_diana_1_00173,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00173.txt,2
22.503166,-5.087917,UMAP,white_noised_diana_1_00174,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00174.txt,2
23.503939,-3.990557,UMAP,white_noised_diana_1_00175,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00175.txt,2
23.504078,-3.9905496,UMAP,white_noised_diana_1_00176,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00176.txt,2
24.819529,2.6205888,UMAP,white_noised_diana_1_00177,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00177.txt,2
24.810629,2.6295762,UMAP,white_noised_diana_1_00178,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00178.txt,2
24.812922,2.6270041,UMAP,white_noised_diana_1_00179,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00179.txt,2
24.81829,2.6215708,UMAP,white_noised_diana_1_00180,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00180.txt,2
24.813549,2.6267242,UMAP,white_noised_diana_1_00181,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00181.txt,2
24.815262,2.6232402,UMAP,white_noised_diana_1_00182,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00182.txt,2
16.738876,-2.3211966,UMAP,white_noised_diana_1_00183,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00183.txt,2
16.736675,-2.3290315,UMAP,white_noised_diana_1_00184,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00184.txt,2
16.740057,-2.3248596,UMAP,white_noised_diana_1_00185,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00185.txt,2
16.34265,0.6317619,UMAP,white_noised_diana_1_00186,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00186.txt,2
20.568342,-6.678143,UMAP,white_noised_diana_1_00187,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00187.txt,2
22.760977,-10.342873,UMAP,white_noised_diana_1_00188,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00188.txt,2
20.676542,8.509563,UMAP,white_noised_diana_1_00189,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00189.txt,2
22.761005,-10.342893,UMAP,white_noised_diana_1_00190,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00190.txt,2
18.349794,4.39366,UMAP,white_noised_diana_1_00191,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00191.txt,2
20.67634,8.509378,UMAP,white_noised_diana_1_00192,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00192.txt,2
22.255945,-1.9727107,UMAP,white_noised_diana_1_00193,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00193.txt,2
22.250677,-1.9774947,UMAP,white_noised_diana_1_00194,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00194.txt,2
21.087399,10.137326,UMAP,white_noised_diana_1_00195,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00195.txt,2
21.086336,10.138243,UMAP,white_noised_diana_1_00196,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00196.txt,2
17.540285,-1.3471633,UMAP,white_noised_diana_1_00197,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00197.txt,2
17.508865,-7.7036443,UMAP,white_noised_diana_1_00198,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00198.txt,2
17.508705,-7.7036843,UMAP,white_noised_diana_1_00199,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00199.txt,2
17.128735,-4.02083,UMAP,white_noised_diana_1_00200,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00200.txt,2
19.25674,-12.691047,UMAP,white_noised_diana_1_00201,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00201.txt,2
19.256708,-12.6907625,UMAP,white_noised_diana_1_00202,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00202.txt,2
19.256708,-12.6907625,UMAP,white_noised_diana_1_00203,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00203.txt,2
19.256718,-12.69117,UMAP,white_noised_diana_1_00204,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00204.txt,2
17.129387,-4.020583,UMAP,white_noised_diana_1_00205,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00205.txt,2
17.508823,-7.703875,UMAP,white_noised_diana_1_00206,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00206.txt,2
17.540676,-1.3472778,UMAP,white_noised_diana_1_00207,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00207.txt,2
21.083363,10.135188,UMAP,white_noised_diana_1_00208,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00208.txt,2
21.07944,10.126017,UMAP,white_noised_diana_1_00209,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00209.txt,2
22.24697,-1.9815695,UMAP,white_noised_diana_1_00210,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00210.txt,2
22.255276,-1.9735575,UMAP,white_noised_diana_1_00211,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00211.txt,2
18.349422,4.3934517,UMAP,white_noised_diana_1_00212,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00212.txt,2
20.568531,-6.6785603,UMAP,white_noised_diana_1_00213,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00213.txt,2
17.776049,-3.2649064,UMAP,white_noised_diana_1_00214,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00214.txt,2
22.37389,8.580825,UMAP,white_noised_diana_1_00215,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00215.txt,2
17.788315,-3.2591014,UMAP,white_noised_diana_1_00216,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00216.txt,2
24.12116,6.2540407,UMAP,white_noised_diana_1_00217,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00217.txt,2
22.373928,8.580796,UMAP,white_noised_diana_1_00218,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00218.txt,2
24.12125,6.2539897,UMAP,white_noised_diana_1_00219,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00219.txt,2
24.121244,6.254043,UMAP,white_noised_diana_1_00220,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00220.txt,2
24.121319,6.2541494,UMAP,white_noised_diana_1_00221,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00221.txt,2
13.367004,6.6117954,UMAP,white_noised_diana_1_00222,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00222.txt,2
13.36353,6.6127343,UMAP,white_noised_diana_1_00223,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00223.txt,2
13.348618,0.716794,UMAP,white_noised_diana_1_00224,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00224.txt,2
13.349012,0.7161067,UMAP,white_noised_diana_1_00225,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00225.txt,2
15.030311,-3.7579074,UMAP,white_noised_diana_1_00226,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00226.txt,2
15.029976,-3.7546704,UMAP,white_noised_diana_1_00227,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00227.txt,2
20.340359,6.367379,UMAP,white_noised_diana_1_00228,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00228.txt,2
20.334896,6.361881,UMAP,white_noised_diana_1_00229,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00229.txt,2
20.328478,6.3553085,UMAP,white_noised_diana_1_00230,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00230.txt,2
20.338324,6.36544,UMAP,white_noised_diana_1_00231,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00231.txt,2
20.315538,6.342643,UMAP,white_noised_diana_1_00232,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00232.txt,2
20.310354,6.337936,UMAP,white_noised_diana_1_00233,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00233.txt,2
18.647264,-4.454552,UMAP,white_noised_diana_1_00234,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00234.txt,2
18.647575,-4.454075,UMAP,white_noised_diana_1_00235,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00235.txt,2
19.49513,3.255807,UMAP,white_noised_diana_1_00236,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00236.txt,2
19.495203,3.2558308,UMAP,white_noised_diana_1_00237,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00237.txt,2
17.49167,2.95615,UMAP,white_noised_diana_1_00238,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00238.txt,2
17.490473,2.9564297,UMAP,white_noised_diana_1_00239,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00239.txt,2
0.17387082,7.55515,UMAP,white_noised_ekko_1_00000,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_ekko_1_00000.txt,0
0.17236416,7.554057,UMAP,white_noised_ekko_1_00001,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_ekko_1_00001.txt,0
1.9078994,0.3803817,UMAP,white_noised_ekko_1_00002,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_ekko_1_00002.txt,0
-8.382113,10.058058,UMAP,white_noised_ekko_1_00003,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_ekko_1_00003.txt,0
-8.381588,10.058152,UMAP,white_noised_ekko_1_00004,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_ekko_1_00004.txt,0
-6.188635,-2.9003468,UMAP,white_noised_ekko_1_00005,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_ekko_1_00005.txt,0
6.213507,8.997589,UMAP,white_noised_ekko_1_00006,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_ekko_1_00006.txt,0
-14.410559,14.672584,UMAP,white_noised_ekko_1_00007,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_ekko_1_00007.txt,0
-14.410807,14.672423,UMAP,white_noised_ekko_1_00008,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_ekko_1_00008.txt,0
4.853784,7.4930987,UMAP,white_noised_ekko_1_00009,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_ekko_1_00009.txt,0
