proj_x,proj_y,method,image_id,image_width,image_height,label_file,cluster_label
-24.093285,19.179398,TSNE,veigar_1_00140,360,360,..\mid_dataset\labels\veigar_1_00140.txt,0
-23.098326,20.065565,TSNE,veigar_1_00141,360,360,..\mid_dataset\labels\veigar_1_00141.txt,0
-22.083458,17.410019,TSNE,veigar_1_00142,360,360,..\mid_dataset\labels\veigar_1_00142.txt,0
-20.270037,18.865917,TSNE,veigar_1_00143,360,360,..\mid_dataset\labels\veigar_1_00143.txt,0
-21.112377,18.989552,TSNE,veigar_1_00144,360,360,..\mid_dataset\labels\veigar_1_00144.txt,0
-19.155704,18.634926,TSNE,veigar_1_00145,360,360,..\mid_dataset\labels\veigar_1_00145.txt,0
-18.492172,18.632343,TSNE,veigar_1_00146,360,360,..\mid_dataset\labels\veigar_1_00146.txt,0
-12.048361,30.621214,TSNE,veigar_1_00147,360,360,..\mid_dataset\labels\veigar_1_00147.txt,0
-11.8839035,30.829731,TSNE,veigar_1_00148,360,360,..\mid_dataset\labels\veigar_1_00148.txt,0
-12.540412,32.128315,TSNE,veigar_1_00149,360,360,..\mid_dataset\labels\veigar_1_00149.txt,0
-11.05177,34.78885,TSNE,veigar_1_00150,360,360,..\mid_dataset\labels\veigar_1_00150.txt,0
-12.43283,33.138645,TSNE,veigar_1_00151,360,360,..\mid_dataset\labels\veigar_1_00151.txt,0
-10.653533,35.357162,TSNE,veigar_1_00152,360,360,..\mid_dataset\labels\veigar_1_00152.txt,0
-12.536905,36.239323,TSNE,veigar_1_00153,360,360,..\mid_dataset\labels\veigar_1_00153.txt,0
-12.186903,35.648014,TSNE,veigar_1_00154,360,360,..\mid_dataset\labels\veigar_1_00154.txt,0
-9.263175,37.32125,TSNE,veigar_1_00155,360,360,..\mid_dataset\labels\veigar_1_00155.txt,0
-12.86985,35.605022,TSNE,veigar_1_00156,360,360,..\mid_dataset\labels\veigar_1_00156.txt,0
-13.145355,35.488785,TSNE,veigar_1_00157,360,360,..\mid_dataset\labels\veigar_1_00157.txt,0
-13.23748,36.427937,TSNE,veigar_1_00158,360,360,..\mid_dataset\labels\veigar_1_00158.txt,0
-12.757535,35.32061,TSNE,veigar_1_00159,360,360,..\mid_dataset\labels\veigar_1_00159.txt,0
-8.805826,38.530453,TSNE,veigar_1_00160,360,360,..\mid_dataset\labels\veigar_1_00160.txt,0
-9.317983,39.690586,TSNE,veigar_1_00161,360,360,..\mid_dataset\labels\veigar_1_00161.txt,0
-9.034844,39.892048,TSNE,veigar_1_00162,360,360,..\mid_dataset\labels\veigar_1_00162.txt,0
-7.0655656,43.39985,TSNE,veigar_1_00163,360,360,..\mid_dataset\labels\veigar_1_00163.txt,0
-7.249549,43.766552,TSNE,veigar_1_00164,360,360,..\mid_dataset\labels\veigar_1_00164.txt,0
-6.557731,44.53832,TSNE,veigar_1_00165,360,360,..\mid_dataset\labels\veigar_1_00165.txt,0
-6.5175695,45.281967,TSNE,veigar_1_00166,360,360,..\mid_dataset\labels\veigar_1_00166.txt,0
-4.4432263,48.765175,TSNE,veigar_1_00167,360,360,..\mid_dataset\labels\veigar_1_00167.txt,0
-3.8056474,49.846893,TSNE,veigar_1_00168,360,360,..\mid_dataset\labels\veigar_1_00168.txt,0
-2.6402407,50.114216,TSNE,veigar_1_00169,360,360,..\mid_dataset\labels\veigar_1_00169.txt,0
0.54734653,52.684177,TSNE,veigar_1_00170,360,360,..\mid_dataset\labels\veigar_1_00170.txt,0
0.5730596,54.438084,TSNE,veigar_1_00171,360,360,..\mid_dataset\labels\veigar_1_00171.txt,0
1.3422568,54.958187,TSNE,veigar_1_00172,360,360,..\mid_dataset\labels\veigar_1_00172.txt,0
1.4306632,56.817093,TSNE,veigar_1_00173,360,360,..\mid_dataset\labels\veigar_1_00173.txt,0
1.1987562,58.053978,TSNE,veigar_1_00174,360,360,..\mid_dataset\labels\veigar_1_00174.txt,0
2.4391127,59.743504,TSNE,veigar_1_00175,360,360,..\mid_dataset\labels\veigar_1_00175.txt,0
2.1888773,62.23896,TSNE,veigar_1_00176,360,360,..\mid_dataset\labels\veigar_1_00176.txt,0
2.919878,63.798782,TSNE,veigar_1_00177,360,360,..\mid_dataset\labels\veigar_1_00177.txt,0
2.9357915,66.702614,TSNE,veigar_1_00178,360,360,..\mid_dataset\labels\veigar_1_00178.txt,0
3.085596,69.05934,TSNE,veigar_1_00179,360,360,..\mid_dataset\labels\veigar_1_00179.txt,0
3.2240934,69.06082,TSNE,veigar_1_00180,360,360,..\mid_dataset\labels\veigar_1_00180.txt,0
2.8794386,70.71602,TSNE,veigar_1_00181,360,360,..\mid_dataset\labels\veigar_1_00181.txt,0
3.6279922,70.28007,TSNE,veigar_1_00182,360,360,..\mid_dataset\labels\veigar_1_00182.txt,0
10.706021,76.17017,TSNE,veigar_1_00183,360,360,..\mid_dataset\labels\veigar_1_00183.txt,0
11.502304,76.64407,TSNE,veigar_1_00184,360,360,..\mid_dataset\labels\veigar_1_00184.txt,0
11.877716,77.78078,TSNE,veigar_1_00185,360,360,..\mid_dataset\labels\veigar_1_00185.txt,0
12.811639,78.646736,TSNE,veigar_1_00186,360,360,..\mid_dataset\labels\veigar_1_00186.txt,0
15.6454315,79.55653,TSNE,veigar_1_00187,360,360,..\mid_dataset\labels\veigar_1_00187.txt,0
17.648932,79.156876,TSNE,veigar_1_00188,360,360,..\mid_dataset\labels\veigar_1_00188.txt,0
22.298286,82.358665,TSNE,veigar_1_00189,360,360,..\mid_dataset\labels\veigar_1_00189.txt,0
22.1989,82.92445,TSNE,veigar_1_00190,360,360,..\mid_dataset\labels\veigar_1_00190.txt,0
22.988523,82.85851,TSNE,veigar_1_00191,360,360,..\mid_dataset\labels\veigar_1_00191.txt,0
26.549557,82.54806,TSNE,veigar_1_00192,360,360,..\mid_dataset\labels\veigar_1_00192.txt,0
26.936384,82.54286,TSNE,veigar_1_00193,360,360,..\mid_dataset\labels\veigar_1_00193.txt,0
31.137209,80.25989,TSNE,veigar_1_00194,360,360,..\mid_dataset\labels\veigar_1_00194.txt,0
31.594618,80.147385,TSNE,veigar_1_00195,360,360,..\mid_dataset\labels\veigar_1_00195.txt,0
34.345024,78.03497,TSNE,veigar_1_00196,360,360,..\mid_dataset\labels\veigar_1_00196.txt,0
35.810223,78.6467,TSNE,veigar_1_00197,360,360,..\mid_dataset\labels\veigar_1_00197.txt,0
35.185673,78.45221,TSNE,veigar_1_00198,360,360,..\mid_dataset\labels\veigar_1_00198.txt,0
38.489536,73.59416,TSNE,veigar_1_00199,360,360,..\mid_dataset\labels\veigar_1_00199.txt,0
39.2127,74.30457,TSNE,veigar_1_00200,360,360,..\mid_dataset\labels\veigar_1_00200.txt,0
38.112488,72.427895,TSNE,veigar_1_00201,360,360,..\mid_dataset\labels\veigar_1_00201.txt,0
39.396324,71.06586,TSNE,veigar_1_00202,360,360,..\mid_dataset\labels\veigar_1_00202.txt,0
41.30511,68.83678,TSNE,veigar_1_00203,360,360,..\mid_dataset\labels\veigar_1_00203.txt,0
40.711266,66.90886,TSNE,veigar_1_00204,360,360,..\mid_dataset\labels\veigar_1_00204.txt,0
40.459633,64.324524,TSNE,veigar_1_00205,360,360,..\mid_dataset\labels\veigar_1_00205.txt,0
39.454956,63.414722,TSNE,veigar_1_00206,360,360,..\mid_dataset\labels\veigar_1_00206.txt,0
42.825905,62.313778,TSNE,veigar_1_00207,360,360,..\mid_dataset\labels\veigar_1_00207.txt,0
41.790615,61.381393,TSNE,veigar_1_00208,360,360,..\mid_dataset\labels\veigar_1_00208.txt,0
36.68368,52.506096,TSNE,veigar_1_00209,360,360,..\mid_dataset\labels\veigar_1_00209.txt,0
35.43804,53.33195,TSNE,veigar_1_00210,360,360,..\mid_dataset\labels\veigar_1_00210.txt,0
34.667336,53.003998,TSNE,veigar_1_00211,360,360,..\mid_dataset\labels\veigar_1_00211.txt,0
32.652126,53.10989,TSNE,veigar_1_00212,360,360,..\mid_dataset\labels\veigar_1_00212.txt,0
28.795855,48.248592,TSNE,veigar_1_00213,360,360,..\mid_dataset\labels\veigar_1_00213.txt,0
29.452034,48.6161,TSNE,veigar_1_00214,360,360,..\mid_dataset\labels\veigar_1_00214.txt,0
28.262238,46.967663,TSNE,veigar_1_00215,360,360,..\mid_dataset\labels\veigar_1_00215.txt,0
28.46998,43.371967,TSNE,veigar_1_00216,360,360,..\mid_dataset\labels\veigar_1_00216.txt,0
26.162962,38.768433,TSNE,veigar_1_00217,360,360,..\mid_dataset\labels\veigar_1_00217.txt,0
30.144674,34.81352,TSNE,veigar_1_00218,360,360,..\mid_dataset\labels\veigar_1_00218.txt,0
35.388535,25.30891,TSNE,veigar_1_00219,360,360,..\mid_dataset\labels\veigar_1_00219.txt,0
35.411648,22.15088,TSNE,veigar_1_00220,360,360,..\mid_dataset\labels\veigar_1_00220.txt,0
31.530802,9.056324,TSNE,veigar_1_00221,360,360,..\mid_dataset\labels\veigar_1_00221.txt,0
29.150928,7.4013047,TSNE,veigar_1_00222,360,360,..\mid_dataset\labels\veigar_1_00222.txt,0
27.832375,6.6125712,TSNE,veigar_1_00223,360,360,..\mid_dataset\labels\veigar_1_00223.txt,0
16.244858,2.8361013,TSNE,veigar_1_00224,360,360,..\mid_dataset\labels\veigar_1_00224.txt,0
18.096144,4.744859,TSNE,veigar_1_00225,360,360,..\mid_dataset\labels\veigar_1_00225.txt,0
18.096144,4.744859,TSNE,veigar_1_00226,360,360,..\mid_dataset\labels\veigar_1_00226.txt,0
19.254532,4.469178,TSNE,veigar_1_00227,360,360,..\mid_dataset\labels\veigar_1_00227.txt,0
18.256367,4.958782,TSNE,veigar_1_00228,360,360,..\mid_dataset\labels\veigar_1_00228.txt,0
33.226738,4.6820264,TSNE,veigar_1_00229,360,360,..\mid_dataset\labels\veigar_1_00229.txt,0
63.026726,12.921891,TSNE,veigar_1_00230,360,360,..\mid_dataset\labels\veigar_1_00230.txt,0
35.48695,24.299349,TSNE,veigar_1_00231,360,360,..\mid_dataset\labels\veigar_1_00231.txt,0
49.692577,27.61076,TSNE,veigar_1_00232,360,360,..\mid_dataset\labels\veigar_1_00232.txt,0
35.192326,25.848207,TSNE,veigar_1_00233,360,360,..\mid_dataset\labels\veigar_1_00233.txt,0
41.216187,34.080246,TSNE,veigar_1_00234,360,360,..\mid_dataset\labels\veigar_1_00234.txt,0
31.050768,34.365334,TSNE,veigar_1_00235,360,360,..\mid_dataset\labels\veigar_1_00235.txt,0
29.86229,37.616184,TSNE,veigar_1_00236,360,360,..\mid_dataset\labels\veigar_1_00236.txt,0
29.812422,43.2192,TSNE,veigar_1_00237,360,360,..\mid_dataset\labels\veigar_1_00237.txt,0
28.213972,53.077827,TSNE,veigar_1_00238,360,360,..\mid_dataset\labels\veigar_1_00238.txt,0
29.279596,54.02421,TSNE,veigar_1_00239,360,360,..\mid_dataset\labels\veigar_1_00239.txt,0
-19.330761,84.46259,TSNE,vladimir_1_00000,360,360,..\mid_dataset\labels\vladimir_1_00000.txt,1
-20.324684,84.192276,TSNE,vladimir_1_00001,360,360,..\mid_dataset\labels\vladimir_1_00001.txt,1
-19.859882,84.35324,TSNE,vladimir_1_00002,360,360,..\mid_dataset\labels\vladimir_1_00002.txt,1
-22.095018,83.6173,TSNE,vladimir_1_00003,360,360,..\mid_dataset\labels\vladimir_1_00003.txt,1
-22.86908,83.36219,TSNE,vladimir_1_00004,360,360,..\mid_dataset\labels\vladimir_1_00004.txt,1
-23.683197,83.10242,TSNE,vladimir_1_00005,360,360,..\mid_dataset\labels\vladimir_1_00005.txt,1
-24.527552,82.86028,TSNE,vladimir_1_00006,360,360,..\mid_dataset\labels\vladimir_1_00006.txt,1
-26.555805,82.38011,TSNE,vladimir_1_00007,360,360,..\mid_dataset\labels\vladimir_1_00007.txt,1
-27.252232,82.42137,TSNE,vladimir_1_00008,360,360,..\mid_dataset\labels\vladimir_1_00008.txt,1
-27.549335,82.44407,TSNE,vladimir_1_00009,360,360,..\mid_dataset\labels\vladimir_1_00009.txt,1
-28.345346,82.67122,TSNE,vladimir_1_00010,360,360,..\mid_dataset\labels\vladimir_1_00010.txt,1
-28.792553,83.06597,TSNE,vladimir_1_00011,360,360,..\mid_dataset\labels\vladimir_1_00011.txt,1
-30.445488,84.17655,TSNE,vladimir_1_00012,360,360,..\mid_dataset\labels\vladimir_1_00012.txt,1
-30.746878,84.62287,TSNE,vladimir_1_00013,360,360,..\mid_dataset\labels\vladimir_1_00013.txt,1
-30.781961,85.018265,TSNE,vladimir_1_00014,360,360,..\mid_dataset\labels\vladimir_1_00014.txt,1
-88.88747,0.1514194,TSNE,vladimir_1_00015,360,360,..\mid_dataset\labels\vladimir_1_00015.txt,3
-88.66379,-0.53320223,TSNE,vladimir_1_00016,360,360,..\mid_dataset\labels\vladimir_1_00016.txt,3
-87.76165,-1.6670198,TSNE,vladimir_1_00017,360,360,..\mid_dataset\labels\vladimir_1_00017.txt,3
-86.971306,-2.6772542,TSNE,vladimir_1_00018,360,360,..\mid_dataset\labels\vladimir_1_00018.txt,3
-86.20685,-3.2766237,TSNE,vladimir_1_00019,360,360,..\mid_dataset\labels\vladimir_1_00019.txt,3
-84.37509,-4.8360553,TSNE,vladimir_1_00020,360,360,..\mid_dataset\labels\vladimir_1_00020.txt,3
-83.70498,-5.5473485,TSNE,vladimir_1_00021,360,360,..\mid_dataset\labels\vladimir_1_00021.txt,3
-82.85564,-6.173458,TSNE,vladimir_1_00022,360,360,..\mid_dataset\labels\vladimir_1_00022.txt,3
-82.203674,-6.625499,TSNE,vladimir_1_00023,360,360,..\mid_dataset\labels\vladimir_1_00023.txt,3
-80.62202,-7.9345994,TSNE,vladimir_1_00024,360,360,..\mid_dataset\labels\vladimir_1_00024.txt,3
-79.43198,-8.629235,TSNE,vladimir_1_00025,360,360,..\mid_dataset\labels\vladimir_1_00025.txt,3
-78.818016,-8.989631,TSNE,vladimir_1_00026,360,360,..\mid_dataset\labels\vladimir_1_00026.txt,3
-76.58326,-9.859127,TSNE,vladimir_1_00027,360,360,..\mid_dataset\labels\vladimir_1_00027.txt,3
-75.312805,-10.4134245,TSNE,vladimir_1_00028,360,360,..\mid_dataset\labels\vladimir_1_00028.txt,3
-74.22938,-10.839302,TSNE,vladimir_1_00029,360,360,..\mid_dataset\labels\vladimir_1_00029.txt,3
-73.74924,-11.202457,TSNE,vladimir_1_00030,360,360,..\mid_dataset\labels\vladimir_1_00030.txt,3
-72.09126,-11.65147,TSNE,vladimir_1_00031,360,360,..\mid_dataset\labels\vladimir_1_00031.txt,3
-70.08341,-11.647932,TSNE,vladimir_1_00032,360,360,..\mid_dataset\labels\vladimir_1_00032.txt,3
-68.49652,-11.503101,TSNE,vladimir_1_00033,360,360,..\mid_dataset\labels\vladimir_1_00033.txt,3
-67.523384,-11.767361,TSNE,vladimir_1_00034,360,360,..\mid_dataset\labels\vladimir_1_00034.txt,3
-66.01959,-12.032073,TSNE,vladimir_1_00035,360,360,..\mid_dataset\labels\vladimir_1_00035.txt,3
-64.45067,-12.007335,TSNE,vladimir_1_00036,360,360,..\mid_dataset\labels\vladimir_1_00036.txt,3
-63.904694,-11.627036,TSNE,vladimir_1_00037,360,360,..\mid_dataset\labels\vladimir_1_00037.txt,3
-62.41423,-11.415101,TSNE,vladimir_1_00038,360,360,..\mid_dataset\labels\vladimir_1_00038.txt,3
-61.46461,-11.282438,TSNE,vladimir_1_00039,360,360,..\mid_dataset\labels\vladimir_1_00039.txt,3
-60.879547,-11.573083,TSNE,vladimir_1_00040,360,360,..\mid_dataset\labels\vladimir_1_00040.txt,3
-79.475624,23.482075,TSNE,vladimir_1_00041,360,360,..\mid_dataset\labels\vladimir_1_00041.txt,0
-78.63379,22.782946,TSNE,vladimir_1_00042,360,360,..\mid_dataset\labels\vladimir_1_00042.txt,0
-77.72706,22.648558,TSNE,vladimir_1_00043,360,360,..\mid_dataset\labels\vladimir_1_00043.txt,0
-76.35571,21.842062,TSNE,vladimir_1_00044,360,360,..\mid_dataset\labels\vladimir_1_00044.txt,0
-75.80991,21.326857,TSNE,vladimir_1_00045,360,360,..\mid_dataset\labels\vladimir_1_00045.txt,0
-74.27269,20.13772,TSNE,vladimir_1_00046,360,360,..\mid_dataset\labels\vladimir_1_00046.txt,0
-72.68718,18.523308,TSNE,vladimir_1_00047,360,360,..\mid_dataset\labels\vladimir_1_00047.txt,0
-71.322945,17.842607,TSNE,vladimir_1_00048,360,360,..\mid_dataset\labels\vladimir_1_00048.txt,0
-70.9092,16.2589,TSNE,vladimir_1_00049,360,360,..\mid_dataset\labels\vladimir_1_00049.txt,0
-69.91966,14.733716,TSNE,vladimir_1_00050,360,360,..\mid_dataset\labels\vladimir_1_00050.txt,0
-68.73775,13.420027,TSNE,vladimir_1_00051,360,360,..\mid_dataset\labels\vladimir_1_00051.txt,0
-68.68189,12.79559,TSNE,vladimir_1_00052,360,360,..\mid_dataset\labels\vladimir_1_00052.txt,0
-67.38682,9.614621,TSNE,vladimir_1_00053,360,360,..\mid_dataset\labels\vladimir_1_00053.txt,0
-66.37116,8.521873,TSNE,vladimir_1_00054,360,360,..\mid_dataset\labels\vladimir_1_00054.txt,0
-65.10349,7.4229116,TSNE,vladimir_1_00055,360,360,..\mid_dataset\labels\vladimir_1_00055.txt,0
-63.041653,5.833401,TSNE,vladimir_1_00056,360,360,..\mid_dataset\labels\vladimir_1_00056.txt,0
-62.38288,5.3459125,TSNE,vladimir_1_00057,360,360,..\mid_dataset\labels\vladimir_1_00057.txt,0
-60.186928,4.2182584,TSNE,vladimir_1_00058,360,360,..\mid_dataset\labels\vladimir_1_00058.txt,0
-59.21226,3.7577417,TSNE,vladimir_1_00059,360,360,..\mid_dataset\labels\vladimir_1_00059.txt,0
-58.061283,3.6462667,TSNE,vladimir_1_00060,360,360,..\mid_dataset\labels\vladimir_1_00060.txt,0
-55.38347,2.3937404,TSNE,vladimir_1_00061,360,360,..\mid_dataset\labels\vladimir_1_00061.txt,0
-53.118305,1.1361017,TSNE,vladimir_1_00062,360,360,..\mid_dataset\labels\vladimir_1_00062.txt,0
-51.6294,0.55655044,TSNE,vladimir_1_00063,360,360,..\mid_dataset\labels\vladimir_1_00063.txt,0
-50.672195,0.6257374,TSNE,vladimir_1_00064,360,360,..\mid_dataset\labels\vladimir_1_00064.txt,0
-48.506157,1.435364,TSNE,vladimir_1_00065,360,360,..\mid_dataset\labels\vladimir_1_00065.txt,0
-46.138718,0.7699293,TSNE,vladimir_1_00066,360,360,..\mid_dataset\labels\vladimir_1_00066.txt,0
-42.957336,1.2543275,TSNE,vladimir_1_00067,360,360,..\mid_dataset\labels\vladimir_1_00067.txt,0
-39.546257,2.5024636,TSNE,vladimir_1_00068,360,360,..\mid_dataset\labels\vladimir_1_00068.txt,0
-38.74995,2.2033231,TSNE,vladimir_1_00069,360,360,..\mid_dataset\labels\vladimir_1_00069.txt,0
-36.91951,2.9881816,TSNE,vladimir_1_00070,360,360,..\mid_dataset\labels\vladimir_1_00070.txt,0
-32.021694,6.241369,TSNE,vladimir_1_00071,360,360,..\mid_dataset\labels\vladimir_1_00071.txt,0
-30.822903,6.666562,TSNE,vladimir_1_00072,360,360,..\mid_dataset\labels\vladimir_1_00072.txt,0
-30.125078,7.4881945,TSNE,vladimir_1_00073,360,360,..\mid_dataset\labels\vladimir_1_00073.txt,0
-26.168718,10.095296,TSNE,vladimir_1_00074,360,360,..\mid_dataset\labels\vladimir_1_00074.txt,0
-25.327814,11.061926,TSNE,vladimir_1_00075,360,360,..\mid_dataset\labels\vladimir_1_00075.txt,0
-23.146166,12.937593,TSNE,vladimir_1_00076,360,360,..\mid_dataset\labels\vladimir_1_00076.txt,0
-20.650232,13.845094,TSNE,vladimir_1_00077,360,360,..\mid_dataset\labels\vladimir_1_00077.txt,0
-19.978367,14.275897,TSNE,vladimir_1_00078,360,360,..\mid_dataset\labels\vladimir_1_00078.txt,0
-16.021564,16.265738,TSNE,vladimir_1_00079,360,360,..\mid_dataset\labels\vladimir_1_00079.txt,0
-15.376248,16.755192,TSNE,vladimir_1_00080,360,360,..\mid_dataset\labels\vladimir_1_00080.txt,0
-18.642908,39.40219,TSNE,vladimir_1_00081,360,360,..\mid_dataset\labels\vladimir_1_00081.txt,0
-17.08683,39.708885,TSNE,vladimir_1_00082,360,360,..\mid_dataset\labels\vladimir_1_00082.txt,0
-16.003407,40.42657,TSNE,vladimir_1_00083,360,360,..\mid_dataset\labels\vladimir_1_00083.txt,0
-8.929949,46.00179,TSNE,vladimir_1_00084,360,360,..\mid_dataset\labels\vladimir_1_00084.txt,0
-8.54982,47.517883,TSNE,vladimir_1_00085,360,360,..\mid_dataset\labels\vladimir_1_00085.txt,0
-8.007653,48.92403,TSNE,vladimir_1_00086,360,360,..\mid_dataset\labels\vladimir_1_00086.txt,0
-4.3703127,51.455315,TSNE,vladimir_1_00087,360,360,..\mid_dataset\labels\vladimir_1_00087.txt,0
-4.325175,52.092445,TSNE,vladimir_1_00088,360,360,..\mid_dataset\labels\vladimir_1_00088.txt,0
-0.5561024,53.287716,TSNE,vladimir_1_00089,360,360,..\mid_dataset\labels\vladimir_1_00089.txt,0
1.1140413,55.978,TSNE,vladimir_1_00090,360,360,..\mid_dataset\labels\vladimir_1_00090.txt,0
0.94716984,60.333126,TSNE,vladimir_1_00091,360,360,..\mid_dataset\labels\vladimir_1_00091.txt,0
0.90306145,60.80823,TSNE,vladimir_1_00092,360,360,..\mid_dataset\labels\vladimir_1_00092.txt,0
1.9840424,65.92464,TSNE,vladimir_1_00093,360,360,..\mid_dataset\labels\vladimir_1_00093.txt,0
3.807589,69.14588,TSNE,vladimir_1_00094,360,360,..\mid_dataset\labels\vladimir_1_00094.txt,0
4.1712303,69.16207,TSNE,vladimir_1_00095,360,360,..\mid_dataset\labels\vladimir_1_00095.txt,0
10.33855,74.01031,TSNE,vladimir_1_00096,360,360,..\mid_dataset\labels\vladimir_1_00096.txt,0
12.266465,76.899925,TSNE,vladimir_1_00097,360,360,..\mid_dataset\labels\vladimir_1_00097.txt,0
16.099892,78.28884,TSNE,vladimir_1_00098,360,360,..\mid_dataset\labels\vladimir_1_00098.txt,0
19.137762,79.64911,TSNE,vladimir_1_00099,360,360,..\mid_dataset\labels\vladimir_1_00099.txt,0
20.236166,80.16115,TSNE,vladimir_1_00100,360,360,..\mid_dataset\labels\vladimir_1_00100.txt,0
21.844837,80.340294,TSNE,vladimir_1_00101,360,360,..\mid_dataset\labels\vladimir_1_00101.txt,0
22.829311,79.506355,TSNE,vladimir_1_00102,360,360,..\mid_dataset\labels\vladimir_1_00102.txt,0
30.108265,83.27545,TSNE,vladimir_1_00103,360,360,..\mid_dataset\labels\vladimir_1_00103.txt,0
33.628784,81.61471,TSNE,vladimir_1_00104,360,360,..\mid_dataset\labels\vladimir_1_00104.txt,0
35.809685,81.69011,TSNE,vladimir_1_00105,360,360,..\mid_dataset\labels\vladimir_1_00105.txt,0
36.519764,81.21506,TSNE,vladimir_1_00106,360,360,..\mid_dataset\labels\vladimir_1_00106.txt,0
42.048515,74.50196,TSNE,vladimir_1_00107,360,360,..\mid_dataset\labels\vladimir_1_00107.txt,0
43.292965,72.49855,TSNE,vladimir_1_00108,360,360,..\mid_dataset\labels\vladimir_1_00108.txt,0
43.61624,71.6136,TSNE,vladimir_1_00109,360,360,..\mid_dataset\labels\vladimir_1_00109.txt,0
47.923,63.651657,TSNE,vladimir_1_00110,360,360,..\mid_dataset\labels\vladimir_1_00110.txt,0
47.85874,59.96638,TSNE,vladimir_1_00111,360,360,..\mid_dataset\labels\vladimir_1_00111.txt,0
45.589466,55.665333,TSNE,vladimir_1_00112,360,360,..\mid_dataset\labels\vladimir_1_00112.txt,0
44.663616,55.309734,TSNE,vladimir_1_00113,360,360,..\mid_dataset\labels\vladimir_1_00113.txt,0
32.568726,49.962803,TSNE,vladimir_1_00114,360,360,..\mid_dataset\labels\vladimir_1_00114.txt,0
30.852339,49.030205,TSNE,vladimir_1_00115,360,360,..\mid_dataset\labels\vladimir_1_00115.txt,0
26.882849,46.47448,TSNE,vladimir_1_00116,360,360,..\mid_dataset\labels\vladimir_1_00116.txt,0
25.245466,39.05693,TSNE,vladimir_1_00117,360,360,..\mid_dataset\labels\vladimir_1_00117.txt,0
30.353125,33.32857,TSNE,vladimir_1_00118,360,360,..\mid_dataset\labels\vladimir_1_00118.txt,0
40.241398,24.04451,TSNE,vladimir_1_00119,360,360,..\mid_dataset\labels\vladimir_1_00119.txt,0
66.48213,26.578743,TSNE,vladimir_1_00120,360,360,..\mid_dataset\labels\vladimir_1_00120.txt,0
50.948326,13.309478,TSNE,vladimir_1_00121,360,360,..\mid_dataset\labels\vladimir_1_00121.txt,0
45.425648,23.455772,TSNE,vladimir_1_00122,360,360,..\mid_dataset\labels\vladimir_1_00122.txt,0
59.882347,23.027956,TSNE,vladimir_1_00123,360,360,..\mid_dataset\labels\vladimir_1_00123.txt,0
63.46662,20.535105,TSNE,vladimir_1_00124,360,360,..\mid_dataset\labels\vladimir_1_00124.txt,0
44.50309,22.900805,TSNE,vladimir_1_00125,360,360,..\mid_dataset\labels\vladimir_1_00125.txt,0
50.54199,23.321543,TSNE,vladimir_1_00126,360,360,..\mid_dataset\labels\vladimir_1_00126.txt,0
57.51119,27.631908,TSNE,vladimir_1_00127,360,360,..\mid_dataset\labels\vladimir_1_00127.txt,0
47.349792,12.691219,TSNE,vladimir_1_00128,360,360,..\mid_dataset\labels\vladimir_1_00128.txt,0
59.07869,12.946487,TSNE,vladimir_1_00129,360,360,..\mid_dataset\labels\vladimir_1_00129.txt,0
51.918865,23.63722,TSNE,vladimir_1_00130,360,360,..\mid_dataset\labels\vladimir_1_00130.txt,0
62.3484,19.494577,TSNE,vladimir_1_00131,360,360,..\mid_dataset\labels\vladimir_1_00131.txt,0
67.06855,26.733643,TSNE,vladimir_1_00132,360,360,..\mid_dataset\labels\vladimir_1_00132.txt,0
62.43345,15.851791,TSNE,vladimir_1_00133,360,360,..\mid_dataset\labels\vladimir_1_00133.txt,0
68.1492,28.03237,TSNE,vladimir_1_00134,360,360,..\mid_dataset\labels\vladimir_1_00134.txt,0
65.30942,23.409517,TSNE,vladimir_1_00135,360,360,..\mid_dataset\labels\vladimir_1_00135.txt,0
51.908104,23.63116,TSNE,vladimir_1_00136,360,360,..\mid_dataset\labels\vladimir_1_00136.txt,0
33.671776,9.387556,TSNE,vladimir_1_00137,360,360,..\mid_dataset\labels\vladimir_1_00137.txt,0
50.945923,13.346697,TSNE,vladimir_1_00138,360,360,..\mid_dataset\labels\vladimir_1_00138.txt,0
52.411804,23.804682,TSNE,vladimir_1_00139,360,360,..\mid_dataset\labels\vladimir_1_00139.txt,0
66.54937,24.961588,TSNE,vladimir_1_00140,360,360,..\mid_dataset\labels\vladimir_1_00140.txt,0
44.00193,14.643394,TSNE,vladimir_1_00141,360,360,..\mid_dataset\labels\vladimir_1_00141.txt,0
56.047543,27.316185,TSNE,vladimir_1_00142,360,360,..\mid_dataset\labels\vladimir_1_00142.txt,0
63.604424,17.632326,TSNE,vladimir_1_00143,360,360,..\mid_dataset\labels\vladimir_1_00143.txt,0
56.80786,27.515705,TSNE,vladimir_1_00144,360,360,..\mid_dataset\labels\vladimir_1_00144.txt,0
64.75967,15.304401,TSNE,vladimir_1_00145,360,360,..\mid_dataset\labels\vladimir_1_00145.txt,0
56.12902,12.905811,TSNE,vladimir_1_00146,360,360,..\mid_dataset\labels\vladimir_1_00146.txt,0
51.643238,13.331076,TSNE,vladimir_1_00147,360,360,..\mid_dataset\labels\vladimir_1_00147.txt,0
55.651154,20.082123,TSNE,vladimir_1_00148,360,360,..\mid_dataset\labels\vladimir_1_00148.txt,0
